node-d	d-k1-ep300-16x2	driftflow-endpointnorm-k1-grid25	2	best	k1-grid25	ep300	uniform_depth	16	2	2	0	policy-shift-replication
node-d	d-k1-ep300-8x4	driftflow-endpointnorm-k1-grid25	2	best	k1-grid25	ep300	uniform_depth	8	4	4	0	policy-shift-replication
node-d	d-k1-ep300-race-quarter4	driftflow-endpointnorm-k1-grid25	2	best	k1-grid25	ep300	coarse_to_fine	16	1	4	0.25	policy-shift-replication
node-d	d-k32-ep300-32x1	driftflow-endpointnorm-k32	2	latest	k32	ep300	uniform_breadth	32	1	1	0	policy-shift-replication
node-d	d-k32-ep300-16x2	driftflow-endpointnorm-k32	2	latest	k32	ep300	uniform_depth	16	2	2	0	policy-shift-replication
node-d	d-k32-ep300-8x4	driftflow-endpointnorm-k32	2	latest	k32	ep300	uniform_depth	8	4	4	0	policy-shift-replication
node-d	d-k32-ep300-race-quarter4	driftflow-endpointnorm-k32	2	latest	k32	ep300	coarse_to_fine	16	1	4	0.25	policy-shift-replication
node-d	d-joint-ep300-32x1	driftflow-endpointnorm-k16-grid25-sr25	2	latest	joint-k16	ep300	uniform_breadth	32	1	1	0	policy-shift-replication
node-d	d-joint-ep300-16x2	driftflow-endpointnorm-k16-grid25-sr25	2	latest	joint-k16	ep300	uniform_depth	16	2	2	0	policy-shift-replication
node-d	d-joint-ep300-8x4	driftflow-endpointnorm-k16-grid25-sr25	2	latest	joint-k16	ep300	uniform_depth	8	4	4	0	policy-shift-replication
node-d	d-joint-ep300-race-quarter4	driftflow-endpointnorm-k16-grid25-sr25	2	latest	joint-k16	ep300	coarse_to_fine	16	1	4	0.25	policy-shift-replication
node-d	d-deep-ep300-32x1	wknd-d-base-k16	1	best	deep-base-k16	ep300	uniform_breadth	32	1	1	0	policy-shift-replication
node-d	d-deep-ep300-16x2	wknd-d-base-k16	1	best	deep-base-k16	ep300	uniform_depth	16	2	2	0	policy-shift-replication
node-d	d-deep-ep300-8x4	wknd-d-base-k16	1	best	deep-base-k16	ep300	uniform_depth	8	4	4	0	policy-shift-replication
node-d	d-deep-ep300-race-quarter4	wknd-d-base-k16	1	best	deep-base-k16	ep300	coarse_to_fine	16	1	4	0.25	policy-shift-replication
